ID,Consumer Type,Consumption (kWh),Generation (kWh),Date
94135a06-a348-4108-a4b9-fb9837550b83,Підприємство,4569.61,2955.36,2025-02-15
d2de7acc-48bb-48a2-92fa-a44c85764968,Домогосподарство,284.13,194.75,2025-02-03
870877c7-7844-4be7-ab21-0e547128887d,Підприємство,1582.03,13.88,2025-01-03
1fd26070-3908-4650-bc93-3f632efc825c,Домогосподарство,302.06,185.15,2025-02-14
39e41fe9-e221-4f6a-9fdf-ef90a0cead26,Домогосподарство,106.66,61.19,2025-01-27
8f9725a0-5d0a-49e1-bf6c-6c5241d6bf32,Підприємство,3922.17,3680.79,2025-01-10
d778f3a7-22b9-48ae-80a4-d204e54d9d3e,Домогосподарство,109.63,88.33,2025-01-17
fbdb7823-6df4-4f1b-8536-0ba7aec5e565,Підприємство,3016.81,2604.81,2025-02-27
2e9a55e0-4720-4abe-af93-9f0df26d5183,Підприємство,4104.8,2526.65,2025-01-31
69518da8-139c-4cd1-879a-e3aad9b42d25,Підприємство,2985.84,576.06,2025-02-07
b662d2be-d4b7-41fa-944c-9ceb35a3ca8c,Домогосподарство,183.38,79.69,2025-03-01
c977ffb6-1213-49ce-afb3-c958ccf52095,Підприємство,1191.05,284.23,2025-02-15
ab0fcc00-a91d-4d38-8e71-fa272aa37f87,Домогосподарство,82.89,39.5,2025-01-02
257e0b5f-0300-4e4c-adff-6da11bbfc090,Підприємство,1360.22,613.38,2025-01-06
e40db7e4-e7c9-43b5-8308-19c0a5a06c5f,Домогосподарство,443.25,419.07,2025-02-15
d7274a01-d8f3-4b11-907a-a1f583ab248f,Підприємство,2830.85,1835.45,2025-02-17
34c28c63-b6b7-4d9c-ba0e-b968ad0abbaf,Підприємство,1782.06,620.52,2025-01-26
5de0d8fe-b18d-49d3-a637-7cf82dce8786,Підприємство,4885.74,4337.63,2025-02-22
7408b06e-ade5-4502-ae8d-55e1cf007d32,Домогосподарство,384.59,37.46,2025-01-20
368a852a-dfac-4b1a-892f-e4c0484cf01c,Підприємство,2111.94,473.89,2025-01-13
fbb98eba-0b1a-429a-aceb-ad7c17941880,Домогосподарство,212.07,40.01,2025-01-24
50b4684e-a001-40c3-a660-6affd0b7c11a,Домогосподарство,208.11,69.11,2025-02-16
4748cf3f-0506-406c-9a72-8a28b3a5a58d,Домогосподарство,213.72,160.06,2025-02-27
0d9e5d98-b541-4739-80ae-0205f79b784a,Домогосподарство,185.15,7.64,2025-03-02
f5ac4a6b-4c42-4f1e-b743-844d65dd607e,Підприємство,3743.02,3652.74,2025-02-02
2d90cc40-2918-4a37-893f-3dccce8df7c8,Підприємство,4660.32,4019.4,2025-02-23
6e3dd866-8a36-4380-b0f6-bf91c14ba875,Домогосподарство,167.04,0.71,2025-03-01
250dfd86-c072-42c7-b84b-d5a32d04ab42,Домогосподарство,114.02,70.91,2025-01-24
62161f7f-c0c7-44c4-adca-622e428578ef,Домогосподарство,84.05,38.45,2025-01-29
2696cc50-a57f-42ad-bbeb-13849425cd97,Домогосподарство,133.97,57.61,2025-01-10
b7f5c303-fe09-494c-9ff8-b5df1b7a727b,Підприємство,1818.68,952.73,2025-03-01
ea5bac66-dfb6-460e-aa2f-29c3e0b8b8d5,Підприємство,2764.65,1609.47,2025-01-03
10d3b493-b0fa-48e0-b412-1c93b2688228,Домогосподарство,74.68,26.3,2025-01-23
82cb2213-af9f-4cf2-9cc5-eb6de133b692,Підприємство,1638.64,767.17,2025-02-13
f38cf146-02ae-4250-8431-1e19210044af,Підприємство,2008.52,526.77,2025-01-27
07ec5095-d287-4b19-9c8b-bd491ae23f6e,Підприємство,2670.51,1539.12,2025-02-18
0a0c8154-7012-44eb-b7d6-cbb8d417f36d,Домогосподарство,379.46,103.62,2025-01-12
26c8826e-900a-4d17-bde0-2e6089991b49,Підприємство,4321.36,799.82,2025-02-06
9ae83ba9-7d67-4996-a57a-e34119503d2f,Домогосподарство,440.43,283.3,2025-01-17
5d3c51b0-7c13-48a8-b1ea-1452d21b9afa,Підприємство,1686.46,1473.03,2025-01-04
cc5b9792-a51f-46fe-abba-ed1df32f64cb,Домогосподарство,118.65,19.55,2025-03-01
379e58e3-77ef-4de2-a564-79d1c74c95ee,Домогосподарство,462.85,347.14,2025-01-11
c6054290-7fce-4e46-b037-6d6971b121cd,Підприємство,2489.26,1792.81,2025-01-08
7b4d22b8-76e1-44be-8936-362683ae2f6b,Домогосподарство,363.12,40.51,2025-01-26
40dfd727-9496-422d-97a1-1e5ce9183087,Підприємство,2704.45,2272.01,2025-01-27
ee6e68e4-4ef3-4486-b987-aa27cd19b014,Домогосподарство,168.68,22.17,2025-01-15
8c421108-b60a-440b-846c-639efcf94f1a,Підприємство,1019.04,476.45,2025-01-11
5dfe2079-3cd2-426e-b82f-ed081f9ca8ae,Домогосподарство,366.7,81.84,2025-01-11
6b25a523-4876-4a8a-95a1-1095a3789a56,Домогосподарство,307.33,115.76,2025-02-27
9648794a-abbd-47a3-a2a9-e093dbb59866,Підприємство,3564.97,2297.84,2025-01-19
b0d51024-9a58-4d7b-8658-8e78004684e8,Підприємство,3840.03,728.71,2025-02-20
b11474c1-0804-4021-a48f-3601e1316982,Домогосподарство,222.6,120.99,2025-02-08
9a63cc8a-6906-45c4-812d-df6722c28c3e,Підприємство,1774.75,809.19,2025-01-22
95e7d963-3f90-4e79-831e-1061fb60e716,Підприємство,2347.66,1479.29,2025-01-19
7408943a-98dd-4dde-ae51-efdd72bc9406,Підприємство,1926.98,1167.26,2025-01-04
f0db1de8-d3c6-40fc-b987-6816f4df0fb1,Підприємство,1733.72,479.07,2025-01-11
1a028558-f1fd-459a-8a4d-5b892103fb43,Домогосподарство,231.02,23.84,2025-02-22
37771e64-65a6-480b-9f36-51cf085ed5a9,Домогосподарство,299.25,177.04,2025-02-16
d4052a43-e8e4-4d34-90d3-80b301a84f1d,Домогосподарство,223.96,182.0,2025-02-09
2a31985e-61db-4a14-876c-36260887dfa9,Домогосподарство,392.6,100.85,2025-02-04
20f9b51a-d382-46a1-a720-fb303fba2b38,Підприємство,4995.47,2349.05,2025-01-24
13d197ac-aab0-4747-a9d0-8223a48fc974,Домогосподарство,232.47,92.32,2025-01-27
b2c1edcb-0ce4-4fbe-aac1-9abb085c7e9b,Підприємство,3687.14,276.4,2025-03-01
485a70b0-403c-493d-9803-987d3579c8ea,Домогосподарство,414.39,147.44,2025-02-22
375807a8-436d-4fc4-aedd-d15adc498340,Підприємство,3145.86,2126.05,2025-02-07
139c10d5-8d74-4161-9146-2e973dac0c67,Підприємство,4982.48,646.63,2025-02-04
ce8c7844-032b-4d90-adc1-7cecba0052f0,Домогосподарство,463.5,43.44,2025-01-23
1370f32e-a2e5-4b07-ac3c-79b7aaa21e00,Підприємство,4766.91,2206.88,2025-01-29
01e65406-7fe1-4431-8a14-8e2fb60e9c08,Домогосподарство,493.59,86.15,2025-02-23
df1a9964-d9aa-47a4-9ab8-dd4d64fffd42,Підприємство,1662.58,1347.32,2025-02-23
88e94802-d5ce-4c4b-be50-dbb699cbbb26,Домогосподарство,304.99,262.07,2025-02-04
cacd9df2-f5e7-4f42-8bd4-705fc4eeebb6,Підприємство,3043.52,1080.48,2025-01-18
2156a415-e8cf-42bd-8a3b-937aa907adbb,Домогосподарство,267.5,240.97,2025-02-20
37bccfe3-1f66-42a1-89f1-ddad2bf2fd0a,Підприємство,4780.53,3078.65,2025-01-29
c515e7e9-b594-41b3-998a-3df0ab370779,Підприємство,4439.48,263.51,2025-01-10
d6cc9d65-a71c-473f-a202-0061ec3d9e96,Домогосподарство,395.26,241.0,2025-01-09
41e4868d-9140-4249-9741-cdf8fb0beb8d,Домогосподарство,219.76,25.45,2025-03-03
ddb0d09f-57c9-4190-92be-fb8059ef4c7e,Домогосподарство,228.43,140.0,2025-02-24
9222dae4-3025-4c7a-b73d-54d59e69d75d,Підприємство,1923.42,993.38,2025-03-02
c20ab358-71d7-462c-bc8c-324c50030bd1,Підприємство,4285.45,2231.42,2025-02-04
c39453df-4fd6-45ad-a1ae-b1e268a2f199,Підприємство,2246.43,368.43,2025-02-15
d9fd6392-0c25-46af-8a4d-91a6847f0b48,Домогосподарство,69.41,46.31,2025-01-24
40f5789a-c35b-4656-95b8-a7c4138bef6a,Домогосподарство,273.81,202.4,2025-01-03
9ce8afd3-5f34-4089-9fdf-4e936d573e23,Домогосподарство,203.47,111.78,2025-01-04
37fa6534-018f-4dde-a5bf-e16dfbd6353f,Домогосподарство,377.39,356.78,2025-01-26
93d82c53-d770-41ef-9d84-f2ae2d4a1cc2,Домогосподарство,74.6,39.44,2025-02-11
4bbe1adc-1067-489a-95fc-52a3e55a899c,Домогосподарство,214.13,142.03,2025-01-02
2e287026-9254-4567-9540-7900ab941d79,Домогосподарство,386.79,231.87,2025-02-07
57309e86-ee4f-47b2-b40e-5cac6b6bd5c5,Підприємство,4010.85,533.05,2025-03-01
e1fc7f20-62ad-4f78-afe0-b59ff3804f1d,Домогосподарство,479.81,277.15,2025-02-21
17bdedfb-efb0-4960-90cd-dacf86499b31,Підприємство,1697.43,1097.12,2025-02-14
48be8fe7-fc3d-43d2-a8e4-4cfcb7571697,Домогосподарство,70.14,40.32,2025-01-04
f3f82510-c143-4e75-8870-21139c5d9544,Підприємство,2144.79,1298.69,2025-01-17
cd87c7a4-1d6d-436e-ae2a-88da91b9307b,Домогосподарство,348.97,277.33,2025-01-05
3df64385-afff-4e52-8294-25ad4d4cc247,Домогосподарство,435.44,315.99,2025-01-12
7fa101af-d51f-4c72-b6ea-e3685c441a02,Підприємство,1300.61,131.1,2025-03-03
4b379916-6708-4937-bfc3-63dc7829bed2,Підприємство,4274.22,1584.6,2025-02-11
b0b74011-129a-4a76-a2f8-c84659388c42,Підприємство,4895.52,3543.66,2025-01-29
75bb0b96-6c6c-4f42-9393-0088a99f6129,Підприємство,3501.87,2832.08,2025-01-19
fdde0238-99ff-4ab9-bf73-bb037656fa87,Підприємство,3512.45,2313.93,2025-01-04
53acf6a2-742f-44c5-b10d-6de032693506,Домогосподарство,197.57,146.45,2025-02-26
8ef96475-1f74-4224-91c9-b18402b82bf5,Домогосподарство,209.32,32.92,2025-01-02
e25bca58-45a5-4472-8662-2665a8765df7,Підприємство,2786.33,1234.39,2025-02-11
e05573c7-6c8c-4190-ab0b-35cc5b06c392,Підприємство,2688.9,1932.22,2025-02-01
5802eacf-c1b4-4e24-a5d8-8d53f5f6d5be,Домогосподарство,382.42,375.58,2025-02-19
8fabf32f-0471-4e92-b9c0-29aa0aad13ac,Підприємство,1259.4,445.41,2025-02-14
e1d1f49a-d714-47f0-8cca-42b11b9572e1,Підприємство,4039.16,2207.6,2025-02-27
291c4029-e913-4965-817c-b151c780bc08,Домогосподарство,91.98,66.45,2025-02-20
2e8e9a47-a5e7-4b9e-a356-b3efe0649da1,Домогосподарство,238.63,143.21,2025-03-01
54111db0-1972-4e8c-b1cd-4ea9d871d7bf,Підприємство,3647.44,2590.8,2025-02-24
e8add25b-a544-4367-b594-5cb2f114d22f,Підприємство,1247.17,896.98,2025-01-18
f3461acc-7758-4822-9354-8d89a9d106fb,Домогосподарство,273.99,77.13,2025-02-28
4ec06794-b50f-4086-a7bd-d87f05cc0792,Домогосподарство,179.69,44.53,2025-02-19
c699018b-f29f-4f68-89bf-4e0df60e9146,Домогосподарство,326.96,261.44,2025-02-25
eaadc0ff-244c-4e49-9ee8-443618e2d50e,Домогосподарство,319.33,148.35,2025-01-05
32dcc897-751b-416a-82ba-761d019d75f7,Підприємство,1966.9,1643.69,2025-01-13
f7a4ceef-f5d6-4e2b-b04b-80bc4388530b,Домогосподарство,367.69,325.69,2025-01-26
0b392564-5e84-4ea8-aca8-5abda14cf05f,Домогосподарство,429.11,48.11,2025-01-22
32c7868b-7263-48c0-a405-3bfe6fb547a5,Підприємство,4314.03,318.06,2025-01-18
3476e6e1-8c90-4190-905c-a6f1b43a2535,Домогосподарство,355.96,285.95,2025-01-31
d2799773-af61-4dea-934e-cb950201ce35,Домогосподарство,399.85,203.64,2025-01-23
43ee744e-0c0f-41e2-9923-2cae4e2f917c,Підприємство,1889.84,890.34,2025-02-21
43b79459-c49f-4355-89bf-b9c09127ebb0,Підприємство,4693.25,572.98,2025-02-16
c4f21ffc-f7de-442e-b400-08e096a94e3b,Підприємство,2602.33,209.13,2025-02-16
60e12d80-f5a6-4b86-a340-74708ca7ea2b,Домогосподарство,445.05,381.56,2025-02-17
3f895582-121b-4941-a5f2-601c13dea002,Підприємство,3689.91,2984.92,2025-01-31
dda5eab8-600b-4e9c-9caf-76dc6d6e6cde,Домогосподарство,491.51,96.66,2025-02-23
7459a355-06b2-48a9-97d3-528d99cdae4b,Підприємство,3138.64,2768.43,2025-01-29
28a239e6-f429-4415-8e3c-b94776d7d9dd,Підприємство,1488.79,1236.53,2025-01-26
0a59c048-c0a9-411a-8cbb-da8cc0a157f0,Підприємство,4815.88,1102.91,2025-01-18
a23fd2ac-70c7-40bd-9eac-ec2f13a3accb,Підприємство,4415.83,3473.05,2025-02-23
9e4282d9-2075-42ec-8a44-a30bea31e8de,Домогосподарство,200.05,35.51,2025-01-08
ac2e403a-5c3e-4dd0-9396-2752d4493ab4,Домогосподарство,261.55,135.11,2025-02-28
44640559-8329-4180-acab-9d71402daa27,Підприємство,3404.29,385.53,2025-02-25
f72f2949-cc94-4c55-aa42-afb33cf4272e,Домогосподарство,488.89,152.08,2025-01-07
1b71c69a-415f-4fde-aa4c-859968c289f3,Підприємство,2813.37,2545.38,2025-02-20
28392423-6e4e-411c-966a-7d00eac64e63,Домогосподарство,451.8,71.9,2025-02-04
12787c6f-5613-41c4-a45b-fd349fb47bf0,Домогосподарство,255.75,67.56,2025-01-21
20c5fda9-792c-421c-9661-af967fea4175,Домогосподарство,350.6,0.36,2025-01-01
78bc0272-7a31-425e-ba0b-c8baf1672783,Підприємство,1770.09,410.72,2025-03-03
34a88608-3bba-458c-b0ee-eb0ca34af8b8,Підприємство,2985.41,2489.77,2025-02-20
288b5410-fe7c-4e59-9445-de05de7d5607,Домогосподарство,184.33,147.25,2025-01-02
9fd6edc2-c3ac-49ee-bcb4-b1d9e5b280fc,Домогосподарство,99.84,52.43,2025-01-11
ac9a09c7-ecd8-433c-96be-45eda3116614,Домогосподарство,200.9,39.25,2025-01-24
d0594741-8ddb-4da6-af55-bfa72db76aa2,Домогосподарство,427.39,48.38,2025-02-01
fa4bd70a-9ef1-45b5-b66f-176ccdefda42,Домогосподарство,271.03,85.39,2025-01-30
d7411e20-a515-4543-8a1a-d674d131bd6d,Домогосподарство,479.98,331.58,2025-01-02
496976b3-2e01-43e3-a058-75e383bb696b,Підприємство,4183.06,327.99,2025-01-02
69e9143a-0b46-4b68-b1e5-bbeeeaa36994,Домогосподарство,135.22,102.14,2025-01-01
823c5b47-6ab4-4b07-ad7d-c505acab3cd5,Підприємство,4490.77,4014.89,2025-02-06
061ae84b-ffbb-417d-8958-212de66f7b55,Підприємство,1695.22,1396.49,2025-01-11
017bb732-64ec-42ae-a318-1f4b8ee08221,Підприємство,2752.76,574.71,2025-01-05
bfaead81-82f3-434e-8a2f-7cf1530e4550,Підприємство,2310.59,1326.56,2025-01-23
93bbd220-32d2-48f2-ac39-918b934a65c1,Домогосподарство,411.55,396.04,2025-01-31
dd1ee0b8-1648-4fae-80db-e11147db6b8f,Домогосподарство,152.29,102.84,2025-02-03
53a69e4c-6d2a-4c4d-ba6a-2533e8703109,Підприємство,2200.71,778.05,2025-02-08
6cfbb098-6d08-4174-8578-c2a25d40159c,Домогосподарство,121.61,6.71,2025-02-06
a8615e87-5fbb-4371-90e4-ff22b56b0839,Підприємство,1057.6,1054.25,2025-01-22
3a2b55ae-f1c8-49ed-89b0-cd84e65746ed,Підприємство,4511.21,1295.14,2025-01-15
6596f283-fca1-4493-9965-8bc384c89560,Домогосподарство,383.46,151.21,2025-01-28
69e2c890-1e53-47be-881b-1e7e6bc219a6,Домогосподарство,425.03,1.3,2025-01-18
485d32c5-cac8-4a76-b218-d445a404e1ae,Підприємство,3469.63,2651.84,2025-01-14
af2954ce-e3c8-4d15-b938-e80f2fc2045f,Підприємство,4243.84,2597.5,2025-01-21
2e850efb-b33f-4149-9e36-f8bd48bda890,Підприємство,1047.54,479.01,2025-01-08
90734748-543a-44a1-b111-241442b78686,Підприємство,1439.45,1021.72,2025-02-28
054826cc-6a08-43a0-88ca-6cf3d1c4b863,Підприємство,3999.52,229.64,2025-01-31
253a78a5-6181-4064-80d0-94ae6242ea9a,Підприємство,3387.03,1739.87,2025-02-19
c05d5d40-f875-470e-883c-ac6c539dcaba,Підприємство,1189.92,898.79,2025-02-06
640542eb-bed5-4b78-81ec-963c3c0d6fcb,Домогосподарство,349.7,169.55,2025-01-08
432967c7-d565-4dae-9a04-21159c401281,Домогосподарство,492.7,347.22,2025-01-03
0e10e560-90c7-4573-879c-a70e50826803,Підприємство,2656.26,970.24,2025-02-12
13ae16ba-98de-4b55-bb35-7f68af4150db,Домогосподарство,167.83,165.77,2025-02-15
33693197-4858-4588-944a-b281e75a78a6,Підприємство,2851.8,5.73,2025-02-28
cd72aaf3-3f2e-4aec-9325-124726240e06,Домогосподарство,311.48,98.45,2025-02-09
c6f5016d-6e6d-425a-a20b-6792a9064940,Домогосподарство,342.21,68.21,2025-02-02
ab47ec08-5277-4db6-803b-96b7d0bd7755,Підприємство,3269.62,63.28,2025-02-11
3df927c8-3070-45ba-8ad4-1f5f588c8287,Домогосподарство,496.38,356.3,2025-01-15
6b27411d-6e9b-4a1c-af19-d93a7ce9f5a3,Підприємство,4175.68,4037.11,2025-02-23
ec9e54cf-1f7b-4386-8ebc-61c805ffc03e,Домогосподарство,137.69,96.69,2025-02-06
c4727540-8e88-48ff-a0d2-f0416d7cdcca,Домогосподарство,158.71,55.45,2025-02-28
dbc1f368-8ffd-4de7-a612-8d416bfeaf49,Домогосподарство,355.99,120.22,2025-02-21
e83a9c3f-54e0-4385-b6de-0a5f7cfbae32,Домогосподарство,475.65,298.59,2025-01-02
73ad7f25-01ec-4a0a-8ada-2ecfe864a06e,Домогосподарство,469.58,80.33,2025-01-23
e0bc296e-5a3c-480b-a952-f1a1d2c4c59f,Домогосподарство,106.31,52.77,2025-01-18
826f0a57-a76f-493a-b765-58f5ff0c6a99,Підприємство,4196.74,3924.47,2025-02-23
092d9c75-0cec-4020-b3c5-e92a9767379b,Домогосподарство,218.32,99.2,2025-02-23
121df9a0-544d-426c-a37d-ea562f0f0149,Підприємство,2570.67,2083.91,2025-01-02
85440417-c4ac-4a7e-aef3-ab4190fa0273,Підприємство,4477.2,3764.71,2025-01-08
488fd093-06ff-412d-8e1c-781779318596,Домогосподарство,307.18,5.23,2025-01-22
56f0042a-4539-496d-87e4-983e3dd57d0d,Підприємство,2965.67,368.38,2025-01-07
c2ba5c7b-1edc-488f-b92e-aef2510782fb,Підприємство,4413.09,1407.06,2025-01-24
fb711aed-31ec-4e3d-94c0-be15129351ad,Підприємство,2641.73,1317.98,2025-02-01
8f761c9c-5820-4579-ab04-c31313f6a068,Домогосподарство,498.09,469.55,2025-01-14
7a2a7e81-ec23-415b-a728-bb414761e041,Підприємство,1797.25,1478.35,2025-02-23
02feab86-f836-41d2-9f68-ac11d8fb7ea0,Підприємство,1304.92,865.88,2025-02-11
d05434a0-d7fa-4f30-8de6-19e2a4267200,Домогосподарство,353.08,78.93,2025-01-31
3e20f2c0-da75-444e-b0b0-43c655871abf,Домогосподарство,96.41,16.92,2025-02-12
fb01e1d8-b7a6-489c-8dc2-d75096622822,Підприємство,2548.88,1399.16,2025-02-27
95e6295b-7c6f-4622-b487-861f5e39648f,Підприємство,3487.44,1532.2,2025-02-12
3f6f9524-5fcf-4a8a-a000-45f6c3f2c7b7,Домогосподарство,492.11,5.7,2025-01-25
1df6762f-44a6-45bd-a367-6da819a09505,Підприємство,3680.2,2035.22,2025-02-11
803bd54d-fb5c-4052-8119-b7ebbcbfb1ef,Підприємство,3974.25,2508.32,2025-01-13
68f8e17b-7e69-4352-ba19-ccaac24082b5,Підприємство,1898.49,927.75,2025-02-11
fe8b97d2-3530-4b0d-8a56-ef54476c0302,Підприємство,1111.65,280.94,2025-03-01
3c4bfc90-93c8-40fc-858b-3d6541476202,Підприємство,4763.8,3614.28,2025-01-09
6500a1ce-6fdf-4d4c-b3d9-c007aeb5a75f,Підприємство,1600.32,215.95,2025-03-02
e172cc66-4cfd-4705-8d88-a88dd8437121,Підприємство,4864.96,4636.33,2025-01-16
c3a68bf9-86cf-4eae-88fe-45cfd23c7b36,Підприємство,1411.71,1181.42,2025-02-06
0dff61a0-6126-4a6a-95a4-689b79d54328,Домогосподарство,113.11,36.24,2025-01-20
40f4baf3-2157-4196-90ab-22d3f79cb2b9,Домогосподарство,324.65,189.57,2025-02-27
2b58bed2-9f9b-4d8f-8b6c-39d1b7dae1d7,Підприємство,1373.39,670.82,2025-02-11
2ade3877-451c-4a25-a4bb-f5601e24a42d,Домогосподарство,385.82,117.49,2025-01-21
9aebe7da-76d1-4d7b-8652-d6a2ed204e3b,Підприємство,1644.82,1304.77,2025-01-16
e4bf18cc-505d-485b-b1d0-8e42a95abca5,Домогосподарство,89.19,82.19,2025-02-13
5da0e4bd-ad98-40df-9579-17061bf520af,Домогосподарство,276.39,232.9,2025-01-28
