date,city,temperature,humidity,wind_speed
2024-12-16,Dnipro,34.4,79.2,15.6
2024-10-13,Dnipro,18.5,92.1,12.6
2021-03-16,Kharkiv,23.4,67.2,13.6
2016-06-25,Lviv,9.1,60.7,12.7
2020-09-13,Dnipro,-4.2,81.5,11.9
2016-04-12,Dnipro,19.2,56.8,16.0
2019-01-22,Lviv,-18.6,49.7,10.7
2023-01-23,Odesa,-1.1,98.3,8.8
2016-01-29,Kyiv,-6.4,71.4,9.8
2018-06-26,Kyiv,7.9,93.0,17.8
2018-08-11,Kyiv,-2.7,45.3,0.2
2023-07-08,Kharkiv,16.9,82.3,5.1
2020-08-09,Lviv,-0.6,31.8,11.9
2019-09-01,Odesa,9.3,52.8,6.0
2015-02-08,Odesa,-0.9,61.5,16.0
2024-09-03,Dnipro,-12.1,79.2,2.8
2018-02-23,Kharkiv,4.1,93.3,6.4
2016-01-09,Odesa,-11.7,32.7,16.1
2015-03-23,Kharkiv,-2.0,30.6,1.7
2022-03-01,Lviv,-7.1,85.2,11.5
2023-06-14,Odesa,-14.4,85.0,17.5
2015-12-02,Odesa,16.5,79.2,18.0
2024-09-02,Kharkiv,-19.4,60.6,3.7
2016-04-28,Lviv,9.7,94.5,15.9
2017-04-22,Kharkiv,4.5,93.5,8.6
2016-10-26,Kharkiv,27.4,34.0,14.4
2016-10-23,Kharkiv,25.4,84.4,18.3
2015-08-29,Dnipro,6.4,96.0,4.3
2015-11-28,Lviv,13.7,71.9,14.2
2015-11-25,Kyiv,33.0,86.7,4.9
2015-03-12,Lviv,-15.8,35.0,14.4
2021-04-08,Odesa,-5.4,74.1,10.0
2015-12-18,Lviv,30.6,51.8,19.1
2017-04-02,Lviv,4.8,34.4,2.4
2015-09-10,Dnipro,8.3,73.3,7.0
2021-09-22,Kharkiv,21.4,34.4,18.7
2022-03-08,Kyiv,26.7,68.8,3.1
2020-01-13,Dnipro,23.8,66.4,8.9
2015-01-15,Dnipro,20.7,54.1,14.7
2019-11-20,Lviv,28.3,50.7,5.7
2021-05-26,Dnipro,-11.2,90.7,19.2
2022-10-15,Odesa,20.5,57.5,14.5
2015-06-26,Odesa,30.8,90.8,9.8
2022-11-25,Kharkiv,-15.3,58.5,16.0
2018-11-16,Odesa,5.0,38.7,10.0
2017-09-28,Dnipro,32.8,84.0,9.6
2019-09-16,Kyiv,28.8,49.2,12.8
2018-12-01,Dnipro,26.7,99.5,13.4
2023-08-22,Odesa,6.7,94.0,0.7
2023-02-24,Kyiv,7.9,34.1,18.1
2018-11-18,Kyiv,17.6,30.5,18.2
2023-04-21,Lviv,7.5,98.8,17.0
2015-03-03,Lviv,2.1,85.6,17.0
2023-06-29,Lviv,-3.8,48.4,13.9
2023-01-03,Lviv,10.7,73.5,14.8
2024-07-01,Lviv,1.6,74.5,1.8
2021-08-16,Kharkiv,1.3,79.2,0.3
2018-01-31,Kyiv,10.2,48.1,5.0
2020-03-09,Lviv,6.4,34.5,10.2
2019-09-30,Kharkiv,13.3,94.9,8.0
2024-04-12,Dnipro,19.8,68.0,8.2
2020-02-20,Dnipro,1.0,32.3,5.4
2024-11-10,Lviv,8.3,60.7,17.5
2019-01-03,Odesa,31.1,31.7,16.7
2022-11-01,Dnipro,-16.4,70.0,6.3
2022-12-22,Kyiv,29.6,57.8,3.0
2017-10-17,Kyiv,6.8,83.6,1.1
2021-10-17,Kharkiv,-11.9,43.5,16.3
2021-10-02,Lviv,22.0,91.0,4.0
2024-07-11,Lviv,-1.1,56.6,4.4
2017-06-10,Lviv,19.9,62.7,3.6
2020-09-11,Kharkiv,-14.5,42.2,8.3
2023-07-28,Kharkiv,-10.6,73.4,2.3
2015-05-25,Kharkiv,-4.3,37.8,3.0
2020-09-30,Lviv,25.6,72.1,16.3
2015-11-06,Odesa,11.1,95.3,11.1
2018-11-11,Kharkiv,28.2,78.5,15.3
2016-08-29,Lviv,-19.5,89.6,6.3
2023-09-10,Dnipro,26.7,51.4,14.6
2023-12-18,Kyiv,-6.8,74.2,16.6
2018-02-01,Kharkiv,30.1,82.6,5.5
2018-02-01,Odesa,9.0,55.3,5.3
2015-06-18,Odesa,32.7,92.4,8.0
2018-08-21,Lviv,6.2,80.2,17.0
2020-10-23,Lviv,10.6,54.9,17.6
2021-07-02,Odesa,1.2,90.7,12.9
2018-05-29,Lviv,0.8,50.4,20.0
2021-04-04,Dnipro,23.9,88.3,16.1
2023-08-20,Dnipro,27.3,99.1,18.7
2021-12-15,Lviv,23.3,49.0,14.7
2023-10-03,Kyiv,26.9,61.0,19.8
2019-11-16,Odesa,29.0,79.6,9.5
2018-02-03,Kharkiv,6.5,91.1,16.4
2024-02-17,Dnipro,25.9,55.9,18.7
2018-02-23,Kharkiv,-17.5,83.8,18.7
2017-08-12,Dnipro,31.8,45.5,5.1
2016-07-03,Odesa,18.6,38.5,17.5
2015-05-25,Lviv,16.8,83.1,5.1
2023-10-25,Lviv,-9.9,49.9,16.8
2015-01-04,Kharkiv,25.5,95.6,7.1
2019-12-16,Dnipro,17.0,64.0,6.2
2015-04-09,Kyiv,-7.6,41.6,19.8
2019-06-10,Odesa,6.1,88.7,2.5
2017-09-18,Kyiv,8.9,98.2,7.3
2018-01-28,Lviv,30.5,80.1,10.8
2016-06-24,Odesa,-4.7,87.9,6.0
2022-02-27,Kharkiv,13.3,74.7,16.5
2015-12-26,Dnipro,-17.2,53.7,19.1
2020-11-08,Dnipro,-13.7,34.8,1.9
2024-03-30,Kyiv,-14.7,87.9,2.4
2015-12-24,Kharkiv,24.3,55.7,7.5
2018-08-01,Dnipro,15.3,83.6,9.5
2016-10-26,Dnipro,25.4,99.8,7.3
2022-04-12,Lviv,1.6,51.3,16.5
2020-01-26,Odesa,16.4,40.4,15.1
2023-03-21,Kharkiv,-15.6,75.8,13.7
2016-10-21,Lviv,34.8,40.7,9.0
2018-06-09,Kyiv,-18.6,46.4,8.9
2024-06-17,Odesa,-9.9,51.6,1.3
2021-02-08,Odesa,25.3,73.2,4.5
2019-07-15,Lviv,4.7,74.6,3.1
2018-04-04,Odesa,22.3,68.8,5.0
2024-09-08,Odesa,-9.7,51.4,0.3
2018-12-15,Dnipro,-13.9,73.2,14.5
2015-07-05,Kharkiv,-1.6,80.7,3.2
2019-10-11,Kharkiv,4.1,54.0,19.0
2019-10-10,Kyiv,29.1,81.5,10.5
2023-04-17,Odesa,10.7,34.8,0.9
2024-02-25,Dnipro,-2.6,76.3,18.4
2015-06-04,Kharkiv,33.4,41.9,18.2
2015-06-17,Lviv,13.6,35.8,5.1
2018-04-17,Lviv,-16.8,73.1,15.0
2018-08-14,Odesa,-2.2,78.7,14.0
2022-11-26,Kyiv,-2.8,72.5,10.7
2021-12-03,Kharkiv,22.8,92.4,14.1
2018-09-27,Dnipro,32.0,75.4,1.0
2022-05-22,Kharkiv,10.9,91.3,9.6
2019-04-23,Lviv,1.9,45.1,8.8
2024-09-10,Kharkiv,-19.2,52.5,13.9
2019-09-30,Odesa,-8.1,78.0,12.1
2024-05-15,Dnipro,-4.1,80.8,9.0
2020-04-30,Kyiv,-17.8,60.3,2.4
2019-08-14,Kharkiv,-18.7,62.0,0.8
2022-10-21,Odesa,-17.7,71.6,3.7
2020-07-05,Odesa,26.8,40.8,10.1
2021-01-12,Lviv,-12.9,31.5,4.7
2022-03-03,Kharkiv,7.4,53.3,13.3
2024-01-20,Kharkiv,-18.9,51.9,2.2
2022-06-24,Kyiv,31.7,50.0,12.1
2015-03-17,Odesa,12.3,64.2,0.5
2022-07-29,Odesa,31.0,33.0,19.5
2023-04-03,Lviv,7.5,35.3,19.3
2020-03-17,Lviv,-18.0,36.4,14.4
2021-01-26,Odesa,20.0,63.4,7.6
2017-03-03,Dnipro,11.9,54.5,10.7
2016-06-27,Kharkiv,-6.0,50.7,4.4
2015-03-23,Lviv,17.0,97.4,6.6
2021-03-17,Dnipro,-11.9,91.6,13.5
2017-05-24,Kharkiv,-6.6,53.8,2.6
2016-08-09,Lviv,33.4,95.5,17.4
2020-06-17,Dnipro,16.7,37.0,6.1
2021-05-11,Kharkiv,-1.4,53.6,1.2
2024-06-24,Odesa,5.2,47.9,14.2
2022-09-27,Lviv,18.0,43.0,16.3
2019-03-19,Kyiv,32.9,71.3,8.5
2024-08-30,Kharkiv,-15.8,87.1,0.3
2017-05-24,Dnipro,-13.8,56.0,6.5
2023-05-18,Lviv,20.7,74.2,9.2
2016-08-21,Kharkiv,22.6,57.9,6.8
2020-11-02,Odesa,28.3,38.2,0.8
2023-03-26,Kyiv,-3.2,82.5,19.2
2020-06-24,Lviv,1.1,48.2,2.2
2017-08-06,Kharkiv,4.6,64.1,2.5
2018-07-10,Odesa,-3.4,60.9,0.8
2019-02-12,Lviv,-19.9,85.9,7.0
2022-03-24,Kharkiv,18.8,90.0,17.4
2016-03-19,Kharkiv,12.4,31.5,10.3
2022-08-18,Lviv,6.9,59.7,3.7
2015-05-31,Dnipro,19.9,77.9,4.7
2024-05-07,Odesa,-17.0,48.5,16.5
2018-09-21,Lviv,24.9,31.9,6.3
2023-01-28,Kharkiv,2.7,99.4,18.7
2023-06-10,Lviv,-14.9,40.0,3.2
2022-02-10,Kyiv,-0.1,71.0,13.3
2022-02-05,Odesa,16.3,79.6,3.3
2017-08-17,Kharkiv,18.8,91.0,6.5
2019-04-07,Odesa,17.3,36.4,11.3
2021-12-07,Dnipro,-17.0,78.7,13.5
2016-03-21,Odesa,-13.2,56.6,7.8
2019-12-22,Dnipro,19.5,59.2,13.6
2023-06-01,Odesa,10.9,88.4,11.0
2024-10-15,Lviv,5.8,85.1,10.1
2023-10-20,Kyiv,-12.2,34.7,18.2
2021-11-08,Kharkiv,-4.3,54.7,2.0
2021-12-18,Odesa,-17.0,84.9,12.6
2024-11-21,Lviv,27.8,96.9,15.0
2019-04-09,Dnipro,22.2,31.5,16.9
2016-06-24,Odesa,30.5,89.3,18.7
2015-12-16,Kyiv,17.8,52.7,3.4
2016-05-08,Lviv,9.1,42.5,2.3
2015-02-22,Kyiv,16.5,91.5,15.2
2020-09-03,Lviv,-18.0,83.6,18.9
2016-03-28,Lviv,-7.6,35.9,16.0
2019-04-20,Dnipro,-8.8,48.1,1.0
2022-09-17,Kharkiv,-18.7,59.8,14.5
2015-10-23,Kyiv,25.9,62.3,15.9
2021-03-04,Dnipro,31.9,67.2,17.4
2016-12-12,Dnipro,25.1,66.2,18.8
2023-09-10,Dnipro,31.5,30.6,1.4
2022-09-08,Kyiv,28.3,94.8,7.3
2019-04-12,Dnipro,-7.2,86.2,12.2
2015-09-30,Lviv,19.3,76.3,13.1
2023-01-26,Kyiv,-5.1,30.7,16.4
2018-08-09,Dnipro,31.6,50.6,3.7
2020-03-12,Dnipro,8.6,39.9,12.2
2016-09-22,Odesa,-0.3,86.2,10.2
2021-07-26,Odesa,23.2,54.6,12.9
2021-12-26,Dnipro,19.5,47.2,10.5
2024-04-03,Odesa,24.7,53.0,1.4
2015-06-06,Kharkiv,16.6,97.0,15.3
2024-10-22,Lviv,31.8,65.9,16.6
2022-07-09,Kyiv,25.6,85.5,4.6
2018-01-12,Kyiv,15.6,63.0,14.3
2016-11-13,Kyiv,-11.3,70.1,11.8
2023-12-27,Kharkiv,-2.0,36.0,14.2
2019-10-02,Kharkiv,32.7,34.1,1.2
2020-05-30,Dnipro,29.9,61.8,17.6
2022-04-28,Odesa,32.4,84.2,15.0
2024-12-16,Odesa,0.3,55.1,3.4
2019-11-22,Kyiv,0.6,97.6,15.3
2023-10-12,Kharkiv,20.7,79.7,7.6
2021-08-17,Dnipro,-6.1,61.1,15.2
2023-01-28,Odesa,13.4,39.8,12.9
2024-12-11,Dnipro,-4.7,81.8,11.2
2018-09-08,Kyiv,33.3,79.5,13.1
2021-11-11,Lviv,11.1,63.3,13.6
2020-01-08,Kyiv,20.2,63.3,5.8
2015-03-26,Kyiv,13.5,31.5,11.1
2016-01-22,Odesa,17.7,97.2,18.7
2018-07-16,Odesa,20.7,69.4,16.7
2022-09-26,Kyiv,9.6,94.7,10.5
2024-07-18,Dnipro,-14.5,72.2,15.3
2017-05-27,Kharkiv,-8.9,40.7,16.5
2015-07-13,Lviv,-0.1,35.7,18.8
2019-01-06,Dnipro,19.5,86.1,15.5
2020-09-02,Kyiv,-12.9,67.1,12.3
2019-12-15,Kyiv,-11.2,98.6,2.3
2022-03-08,Odesa,17.3,58.4,17.0
2024-12-08,Kharkiv,11.1,32.5,6.3
2019-07-28,Kharkiv,16.6,79.2,19.4
2017-10-30,Kyiv,24.3,67.9,9.3
2022-04-13,Odesa,-18.6,69.4,8.8
2022-07-02,Kyiv,8.7,55.8,10.2
2015-04-20,Kyiv,-0.3,70.8,15.6
2017-06-21,Lviv,4.8,97.9,20.0
2022-12-14,Kyiv,3.0,51.3,5.8
2022-04-27,Kyiv,-1.3,55.2,0.2
2016-11-26,Kyiv,26.6,62.4,6.5
2020-10-04,Lviv,-13.4,83.1,8.7
2020-10-13,Kharkiv,14.6,75.0,19.9
2018-02-18,Dnipro,-5.9,65.8,10.3
2018-06-13,Dnipro,4.6,63.5,5.2
2016-07-21,Odesa,1.4,45.3,11.8
2023-04-20,Odesa,20.8,38.3,17.7
2019-01-18,Dnipro,31.4,43.7,8.3
2017-11-05,Kyiv,32.9,47.7,2.8
2022-07-15,Lviv,24.8,84.6,6.6
2016-12-30,Kharkiv,-16.2,95.1,8.3
2017-04-17,Dnipro,19.9,55.3,12.8
2020-12-10,Dnipro,27.9,57.2,17.6
2021-11-09,Dnipro,-7.2,56.4,16.9
2020-12-15,Kyiv,11.3,58.8,8.2
2022-05-18,Kharkiv,16.4,82.4,7.8
2016-03-09,Odesa,19.5,75.6,19.6
2021-08-22,Kharkiv,10.3,45.3,4.8
2016-04-01,Kyiv,32.2,89.6,13.2
2023-03-21,Lviv,27.0,61.3,4.8
2018-12-02,Kyiv,-9.1,73.7,5.5
2023-06-04,Kyiv,32.4,96.5,18.2
2021-04-23,Kyiv,2.2,63.1,2.9
2023-09-02,Dnipro,-9.0,53.8,6.3
2021-11-12,Dnipro,-17.5,89.9,2.4
2015-11-13,Lviv,-7.7,78.0,13.1
2019-08-19,Kharkiv,-8.4,54.4,1.9
2018-07-26,Kyiv,-15.0,87.1,0.6
2015-06-07,Kharkiv,-19.7,86.5,2.5
2017-09-05,Odesa,-7.6,53.2,12.6
2019-04-05,Kharkiv,31.3,53.1,12.8
2022-01-28,Kyiv,24.7,35.1,13.7
2023-08-05,Kharkiv,30.6,79.3,4.7
2021-12-20,Odesa,6.1,84.5,11.1
2020-07-27,Kyiv,2.4,34.8,4.1
2015-08-07,Dnipro,23.4,99.0,0.5
2024-04-17,Kharkiv,-9.4,49.7,16.2
2018-09-22,Kharkiv,7.1,98.8,11.7
2017-04-28,Kyiv,8.7,58.9,19.7
2017-02-28,Odesa,21.9,94.8,6.1
2015-02-08,Odesa,-13.3,71.8,3.4
2024-03-09,Odesa,-13.5,93.0,14.4
2015-03-19,Odesa,30.9,98.3,19.6
2018-06-23,Lviv,19.3,72.0,0.1
2017-04-27,Odesa,-10.6,80.6,6.0
2024-11-24,Odesa,3.5,32.4,11.6
2024-08-31,Kharkiv,18.9,46.0,6.3
2015-11-16,Lviv,17.2,92.6,5.6
2024-01-21,Lviv,5.6,39.8,4.5
2023-03-11,Odesa,-5.8,91.2,0.5
2015-05-29,Kharkiv,8.0,48.7,12.4
2017-12-29,Odesa,26.6,90.3,17.1
2018-12-17,Kharkiv,-6.0,93.3,18.1
2017-10-31,Kyiv,32.1,99.0,12.5
2019-05-30,Lviv,-16.2,46.1,4.1
2019-11-29,Odesa,-17.3,73.9,16.0
2017-02-21,Lviv,26.4,83.7,13.7
2015-12-23,Odesa,7.7,64.7,7.6
2017-08-07,Dnipro,-6.9,91.4,10.2
2023-01-26,Kharkiv,-2.9,64.1,11.6
2022-05-04,Lviv,-0.3,75.8,12.3
2024-10-30,Odesa,7.0,94.4,3.7
2015-04-28,Dnipro,15.5,42.7,7.3
2023-08-28,Lviv,17.0,85.1,12.6
2019-05-16,Dnipro,19.6,88.5,9.4
2024-07-11,Dnipro,-15.7,33.6,9.0
2015-12-03,Lviv,13.0,76.4,7.8
2017-03-03,Lviv,-17.0,48.7,3.5
2023-10-31,Lviv,-14.9,37.1,7.6
2016-10-11,Dnipro,-11.4,98.4,9.0
2017-04-27,Lviv,28.7,42.3,19.2
2018-07-28,Kharkiv,16.9,48.3,10.7
2024-09-27,Kyiv,4.7,54.7,0.2
2018-08-20,Lviv,0.6,68.8,4.0
2022-02-16,Kyiv,12.7,88.3,14.6
2015-08-18,Dnipro,7.3,55.5,4.6
2019-05-16,Kyiv,-0.4,84.5,7.0
2022-10-03,Lviv,34.8,94.3,16.1
2019-10-28,Odesa,-15.4,38.6,2.7
2017-12-19,Kyiv,5.0,96.1,12.5
2019-08-25,Lviv,-19.5,68.3,15.0
2024-01-13,Kyiv,21.8,73.3,3.6
2017-05-20,Dnipro,-18.2,97.9,13.0
2023-04-08,Lviv,28.1,51.3,17.3
2024-08-23,Kharkiv,-2.9,55.4,16.0
2021-12-26,Kyiv,-9.8,53.0,17.8
2022-02-19,Odesa,33.4,67.2,10.9
2016-02-11,Lviv,19.9,94.8,0.7
2022-04-06,Odesa,-15.8,61.8,2.3
2016-07-29,Kharkiv,18.8,81.8,16.3
2021-05-25,Lviv,24.5,63.8,15.4
2022-03-16,Dnipro,-15.3,34.0,6.5
2019-08-07,Dnipro,19.5,31.0,0.6
2022-07-01,Lviv,10.5,54.7,11.0
2023-10-11,Kyiv,-12.2,63.8,4.0
2021-10-24,Odesa,-0.4,54.6,16.3
2021-04-08,Kyiv,25.7,82.0,6.9
2020-03-30,Odesa,28.9,43.9,1.1
2018-04-16,Lviv,1.6,85.7,2.6
2017-02-11,Lviv,26.0,37.4,5.9
2019-01-28,Kyiv,12.5,44.3,13.2
2017-01-29,Kyiv,4.1,66.9,9.7
2022-01-28,Kharkiv,31.4,34.9,11.7
2015-06-02,Kyiv,-16.1,30.3,15.7
2020-05-03,Kharkiv,2.9,61.2,8.4
2023-05-21,Kyiv,-15.7,99.3,3.2
2017-12-14,Kharkiv,22.9,74.4,6.9
2017-09-09,Kyiv,16.5,65.1,6.0
2023-08-01,Kharkiv,9.7,78.0,3.4
2023-06-01,Dnipro,20.7,70.8,7.6
2021-06-20,Dnipro,17.7,76.8,6.0
2021-06-11,Kharkiv,22.5,60.5,18.9
2022-12-19,Dnipro,26.1,48.1,19.4
2017-05-20,Dnipro,7.8,87.2,10.7
2017-03-20,Lviv,-3.0,66.6,6.3
2024-02-18,Dnipro,8.4,85.7,16.1
2018-09-09,Dnipro,18.3,46.7,15.9
2021-09-23,Dnipro,-10.6,67.3,3.0
2016-10-10,Kyiv,18.5,36.1,6.7
2016-08-07,Odesa,-6.6,47.4,8.7
2018-03-10,Lviv,-1.8,95.2,16.1
2020-07-15,Odesa,-11.5,31.5,2.9
2021-05-31,Kyiv,-5.4,32.0,17.5
2024-10-18,Kharkiv,-16.0,94.7,17.2
2022-02-16,Odesa,-17.1,90.4,11.1
2023-10-05,Lviv,10.7,68.2,2.4
2020-09-17,Dnipro,1.0,40.2,14.6
2023-03-17,Dnipro,21.1,89.1,11.9
2023-09-24,Kyiv,9.2,94.0,4.3
2022-07-21,Odesa,25.4,32.1,4.6
2015-03-30,Kyiv,14.2,64.7,3.3
2017-02-24,Odesa,23.5,38.0,15.0
2015-07-31,Odesa,6.6,33.6,18.5
2024-04-08,Kyiv,-5.1,85.6,19.2
2023-08-24,Kyiv,-15.1,58.8,3.2
2022-02-05,Odesa,25.8,89.8,18.4
2018-01-22,Kyiv,-10.0,41.9,16.1
2018-12-14,Dnipro,11.6,50.1,3.2
2016-02-13,Dnipro,15.9,62.2,19.0
2023-09-26,Lviv,10.0,30.5,2.5
2023-09-08,Odesa,-6.3,87.6,14.1
2017-01-16,Kharkiv,28.5,61.6,9.2
2017-09-19,Dnipro,-11.7,98.5,11.7
2024-12-12,Lviv,2.4,95.5,19.3
2021-08-28,Dnipro,-4.4,81.5,19.8
2015-08-31,Kyiv,13.7,90.4,8.3
2018-04-29,Kyiv,-10.3,88.8,16.6
2019-02-12,Kyiv,25.7,99.7,3.8
2018-10-29,Dnipro,-3.5,64.8,3.4
2024-05-06,Dnipro,5.4,88.8,17.3
2020-08-27,Lviv,-9.9,55.7,4.8
2018-10-23,Dnipro,17.2,41.2,18.5
2023-11-18,Kharkiv,22.6,51.5,4.0
2015-06-19,Odesa,-10.0,70.7,3.3
2018-06-15,Kharkiv,-13.4,65.9,16.4
2020-03-01,Odesa,-6.9,81.1,6.1
2022-07-26,Lviv,0.8,33.3,3.7
2020-05-09,Dnipro,22.5,32.0,17.7
2023-12-18,Kharkiv,34.0,32.8,15.1
2019-04-04,Lviv,-2.3,65.8,5.7
2016-04-22,Lviv,31.5,47.6,2.6
2018-05-28,Lviv,-6.5,74.5,19.3
2015-11-22,Odesa,-16.9,57.0,17.7
2019-11-14,Kharkiv,-10.1,70.7,0.5
2024-12-17,Odesa,34.9,80.2,8.4
2022-03-19,Kharkiv,-6.6,84.5,4.6
2019-08-18,Dnipro,23.1,73.6,8.4
2022-03-04,Dnipro,-16.1,69.6,10.2
2021-03-16,Lviv,23.8,33.9,5.1
2015-12-25,Dnipro,6.3,45.8,10.2
2022-12-11,Kharkiv,17.3,33.1,10.5
2022-12-09,Kharkiv,27.2,31.0,3.9
2022-06-01,Lviv,0.2,98.7,8.8
2023-04-20,Odesa,28.1,41.8,9.5
2015-01-25,Kharkiv,34.8,76.3,8.8
2020-12-23,Kyiv,-4.1,48.9,15.9
2017-12-20,Kyiv,1.6,83.4,3.9
2022-03-19,Lviv,-14.2,81.5,13.1
2022-06-10,Odesa,29.1,30.6,18.2
2019-04-20,Kyiv,23.6,57.5,0.9
2015-08-13,Odesa,-13.9,83.3,19.2
2021-02-22,Kyiv,29.6,92.7,5.5
2017-02-16,Kharkiv,27.3,32.7,15.7
2015-06-22,Kyiv,2.5,31.6,1.6
2015-04-09,Odesa,12.5,96.8,13.8
2024-10-24,Kharkiv,26.7,95.5,19.0
2016-12-14,Kyiv,8.7,83.1,17.7
2021-03-13,Lviv,11.1,45.1,6.7
2023-07-22,Dnipro,2.7,57.6,5.2
2015-07-27,Kharkiv,28.5,36.4,1.2
2018-11-05,Dnipro,18.1,61.0,2.9
2018-02-15,Lviv,19.2,90.6,4.8
2015-05-02,Dnipro,4.9,48.7,13.8
2016-02-13,Dnipro,29.5,81.4,16.9
2019-07-29,Lviv,-0.6,85.4,1.8
2018-02-20,Lviv,23.7,78.1,0.6
2020-02-21,Dnipro,-19.2,69.8,14.8
2020-12-23,Dnipro,11.1,65.5,3.5
2021-03-07,Odesa,18.3,62.6,10.0
2020-06-06,Kyiv,29.5,43.3,8.6
2023-10-21,Odesa,10.5,67.6,3.0
2022-08-19,Odesa,-4.8,90.3,19.2
2022-06-03,Odesa,-0.2,95.3,17.0
2015-01-12,Dnipro,-18.3,37.3,10.0
2017-02-21,Kharkiv,-2.3,32.0,17.0
2015-03-31,Kharkiv,23.3,40.1,19.1
2016-04-12,Odesa,25.7,38.3,1.9
2018-07-22,Lviv,0.7,71.3,14.6
2017-06-25,Kyiv,21.1,82.1,10.1
2020-05-08,Lviv,8.2,41.9,4.9
2017-05-24,Kharkiv,3.5,68.6,0.6
2017-03-13,Odesa,32.9,92.8,1.2
2018-05-17,Odesa,9.5,86.0,18.5
2022-12-06,Dnipro,21.1,36.3,14.2
2024-07-06,Lviv,8.2,72.7,3.5
2018-12-18,Lviv,13.0,96.4,11.6
2016-12-17,Odesa,18.5,73.7,0.5
2017-06-18,Odesa,27.7,91.9,4.2
2016-06-10,Kyiv,-19.3,97.8,15.5
2022-09-16,Lviv,5.8,66.3,17.9
2016-05-07,Kyiv,27.2,41.2,18.3
2019-01-02,Lviv,20.9,99.6,3.1
2023-12-04,Dnipro,17.8,31.7,2.7
2019-06-17,Odesa,19.2,67.5,12.2
2024-03-14,Kyiv,13.4,62.7,12.3
2015-10-25,Kharkiv,14.4,75.3,19.3
2016-07-21,Lviv,-13.2,40.5,5.9
2019-03-12,Kharkiv,-19.0,60.9,3.3
2018-07-01,Dnipro,3.9,90.0,17.7
2017-10-04,Kyiv,3.3,32.1,9.8
2021-02-22,Kharkiv,22.5,40.4,9.6
2020-08-14,Kyiv,12.8,96.6,10.6
2017-08-28,Dnipro,24.7,79.3,13.4
2022-06-07,Dnipro,1.8,96.7,12.9
2021-03-30,Kyiv,31.6,95.5,17.9
2018-08-04,Dnipro,-15.0,88.4,3.8
2015-07-05,Dnipro,15.6,80.6,0.6
2021-01-03,Dnipro,28.4,87.3,11.1
2022-11-25,Odesa,-10.2,95.2,3.7
2015-06-08,Lviv,-0.6,59.8,15.6
2017-07-09,Lviv,29.0,96.2,15.2
2019-09-07,Kharkiv,2.0,77.9,2.4
2023-12-30,Kyiv,27.4,72.2,2.0
2020-10-16,Kharkiv,24.2,88.2,6.8
2015-11-04,Kyiv,10.9,75.0,3.0
2020-09-10,Kharkiv,5.9,48.6,9.6
2024-01-22,Kharkiv,9.1,77.9,5.3
2016-06-27,Lviv,-17.3,45.9,9.5
2021-04-28,Kyiv,-15.4,96.5,2.8
2018-07-18,Kharkiv,19.3,55.3,19.0
2015-03-18,Lviv,5.2,30.5,7.3
2020-07-07,Dnipro,7.0,46.4,4.3
2017-02-06,Lviv,25.5,99.9,17.9
2020-09-02,Kharkiv,30.6,55.3,0.7
2017-07-28,Kyiv,-2.1,34.2,2.8
2021-06-18,Kyiv,-12.5,32.8,1.4
2020-12-14,Odesa,-5.6,83.3,6.5
2015-10-10,Lviv,29.1,33.3,5.5
2017-06-24,Odesa,1.5,65.4,11.6
2020-03-17,Kyiv,14.4,70.5,9.8
2024-02-20,Kharkiv,0.9,71.0,17.4
2022-08-15,Kyiv,10.7,47.6,5.3
2022-12-22,Kharkiv,-4.7,58.9,13.7
2024-12-20,Kyiv,-7.6,54.2,15.7
2017-10-03,Lviv,-3.7,45.8,5.9
2019-06-18,Dnipro,1.8,87.8,19.5
2023-08-27,Dnipro,22.0,47.9,8.8
2018-08-06,Kyiv,-13.1,54.0,2.3
2016-07-16,Dnipro,20.2,84.7,14.0
2022-04-19,Odesa,5.4,34.0,9.8
2015-02-16,Dnipro,1.7,71.5,0.7
2018-07-28,Dnipro,17.5,95.6,12.0
2015-03-04,Odesa,4.0,38.4,7.6
2015-07-19,Lviv,12.8,77.7,10.4
2017-07-14,Lviv,23.1,37.9,7.0
2021-12-18,Kyiv,23.0,45.4,10.8
2019-06-06,Dnipro,28.5,63.7,18.5
2024-02-05,Kharkiv,5.2,34.9,7.1
2016-10-06,Odesa,-10.9,59.7,11.9
2023-11-13,Kharkiv,-2.4,41.0,5.7
2018-04-12,Kharkiv,-18.2,75.9,0.9
2024-06-14,Lviv,-14.1,55.0,8.4
2024-01-11,Odesa,-9.6,86.7,17.6
2018-04-13,Kyiv,12.9,46.4,8.7
2015-01-04,Dnipro,6.9,63.1,13.8
2015-09-19,Kharkiv,-4.9,46.9,11.6
2022-09-27,Kyiv,31.5,99.4,7.3
2023-01-04,Odesa,-13.6,84.9,17.5
2015-07-11,Kyiv,20.5,74.9,11.5
2023-09-28,Lviv,21.0,78.8,3.8
2021-05-03,Lviv,0.6,45.6,4.0
2019-09-21,Lviv,4.0,86.6,12.1
2016-09-25,Odesa,-19.1,91.8,10.6
2020-11-27,Kyiv,19.9,49.4,19.0
2023-11-06,Odesa,0.6,52.3,18.1
2024-07-21,Kyiv,-8.0,60.4,0.6
2015-07-22,Dnipro,30.9,62.7,14.6
2021-08-22,Kharkiv,17.1,90.5,5.2
2022-06-06,Odesa,10.6,56.3,7.8
